text,label
so sweet ya mereka. Semoga nanti kita bisa gini,alay
Aamiin,alay
Someday ya be . . amiin,alay
Pengen pi,alay
baguuus nih jepretannya,alay
someday yah didi... aamiin...,alay
Ntar ya disini.... Wkwk,alay
ayoook. kalo udah nikah yah sayang ??,alay
Sweet kaaan,alay
"Ihhh, soo sweet banged,..langgeng n bahagia selalu untuk keluarga teh cantik n",alay
Pgn foto kayak gini,alay
Romantis... pengin suatu saat nanti foto sama suami seperti ini... mauuuuu....,alay
?!! ??? wkwk baru ngepoin google tentang bigbang ? ternyata uuhh ...,alay
ngakak muka seungri ya lord gitu bgt,alay
So lucky bgt dah yes,alay
"pengen nyanyi juga mas Seungri,,",alay
"Haha.. jadul bep, itu rame beut bikin fans.y pada baper ? termasuk gw eh",alay
Gw baru stalking skrg wkwk,alay
SAMPE BARENG COBA,alay
Njirrr duhh baper lihat nya bang seungri ?,alay
Ngiri ??,alay
"Hasil stalking un , pengeeenn.........",alay
Enak bgt yak 'v,alay
G bosen liat ini...?,alay
Balikan dongggg ?,alay
Kita kapan kaya gini sama seungri ??,alay
Aakkk stalking again n again trs dan trs nyampe sini lagi dan lagi ?????? g bosen liatnya,alay
Qu suka qu suka,alay
Selalu buat iri iya gak ..,alay
Hikz hikz ??? pengen,alay
Pindah ke lain hatii aja laa ???,alay
besook ke Korea ahh .. aq juga mauu gtuu ..??,alay
"Gara2 ka raline, riri jd sering maen ke INA. v",alay
Lar nih yg gw kasih tau wkwkkwkwkwkwkwkwkw,alay
Njayyy ????? ngakak bego,alay
Mangkanya wkwkwkkw mukanya mirip elu ???,alay
Wkekekekek maacih,alay
tokayyy,alay
Malah aku ik v itu kan sodaramu yg terpisah selama 10 taun to dhes,alay
Kuci kuci ini mksdku,alay
Wih Kezia Knp ad Ko??,alay
Gw di gituin lgsung saraf kayanya,alay
? di cba yuk,alay
Kepala lo pusing gk mak eeem ???,alay
Gila nh orang,alay
"Duh enak bgt..klo lg pusing di gituin..di Indonesia ada gak yah?? pusing gak ilang"" nih",alay
Fikrul kalo bandel lu giniin aja dam,alay
"Barber Shop Hnyar nah , Ksini kah",alay
makin pusing iya kaaa -____-,alay
Kubarikan gajih ku setahun asal tapak akan om ian kytu wk,alay
Aq boleh giniin ayank pliiisssssss ?,alay
sia anyeng soakkkk atuh,alay
coba skali bng,alay
Njirrr teu sopan,alay
Lgi ngapain tuh... ?kya orang gx waras... haha lucu lu bos...??,alay
yankkk sini aja kalo mau d cukurrr,alay
Gilaaaaaa kamu aja duluan nanti aku yah ???,alay
Ga sakit apa tu pala?,alay
"klau agak lebar aja mukanya, lumayan tuh agak mirip nya",alay
"Cantik bgt ,masyaallah",alay
Kaka ??????,alay
bagaikan bumi dan langit yhaaa??,alay
Mirip banget qaqaaaa ???,alay
Sayangkuuuuu kakakuuu,alay
apaan dh orng kk juga wkwkwk,alay
"jasa pembuatan website toko online mulai 99rb, paling murah se indonesia bahkan dunia.",alay
MasyaAllah cantik sekali klau mnutup aurot,alay
"dengan 99rb kamu sudah bisa bikin web, intip profil aku yah",alay
Kak maudy cantik bangett,alay
asli cantik bgt,alay
gue gini lo naksir banget kali ya ky? Wkwk,alay
Lebih cantik pake jilbab kak,alay
Cantik kak pake hijab ??,alay
"Thx ya kak udh rekomendasiin produk pemutih kulit di kulit tubuh aku lebih putih dalam 2 minggu, aku jd gak minder lagi",alay
Hay banx,alay
"Cek IG kita yukk ? Ready Peninggi Badan, Pemutih Seluruh Tubuh, Pelangsing, Vitamin Mata Minus, Invite ? WA . BOOMING ? cek Bio utk Line.",alay
"Kemarin aku Kepoin coba aja order Masker Anti Jerawatnya. Edannn, baru 2hari pake udah mulai kempes jerawatnya. Nggk percaya pasti??? Coba aja sendiri deh mendingan. Nih invite BBM !!!",alay
"?? Tambah Tinggi 3-10cm usia 13 sd 35 thn. ? Turun BB 5-25kg Putih seluruh tubuh ? Herbal Alami ? Alat MHCA Cek IG kita kak ? hargamurah Konsultasi Gratis ?lE????? ????? ?? Tambah Tinggi 3-10cm usia 13 sd 35 thn. ? Turun BB 5-25kg Putih seluruh tubuh ? Herbal Alami ? Alat MHCA Cek IG kita kak ? hargamurah Konsultasi Gratis ?l????? ????? ?? Tambah Tinggi 3-10cm usia 13 sd 35 thn. ? Turun BB 5-25kg Putih seluruh tubuh ? Herbal Alami ? Alat MHCA Cek IG kita kak ? hargamurah Konsultasi Gratis ?l????? ????? ?? Tambah Tinggi 3-10cm usia 13 sd 35 thn. ? Turun BB 5-25kg Putih seluruh tubuh ? Herbal Alami ? Alat MHCA Cek IG kita kak ? hargamurah Konsultasi Gratis ?l????? ????? ?? Follow utk Testimoni ??? Info Info Info Pin. Wa. Pin. Wa. Pin. Wa. ? produknya aman banget ? ga ada efek samping dan ketergantungan? , Udah dapat sertifikat ? BPOM dan ? Halal MUI juga y",alay
Makasih ya udh ksh tau aku rahasia soal aku seneng bangett aku turun 5kg perut juga ga buncit lagi hee.,alay
"lg cari botol minum unik? coba liat ig kita, bs buat sovenir, kado dll",alay
Hmmm bape liat beginian ?,alay
Malu itu ketika suami bilang mah punya mu ko KECIL skrg jangan khawatir aku ada solusi untuk PIN BBM di akan di bimbing sampai hasil memuaskan whatsapp,alay
"Booming ! alat pembesar payudara yg digunakan artis"" julia perez , Baby Margareta , nikita mirzani atau invite pin",alay
naksir jaket nya ????,alay
"INVITE "" AKU DAN AKU YANG DULUNYA BESAR JADI KECIL DAN KENDOR SEDIH BANGET RASANYA PAS SUAMI TENTANG AKU, TAPI UNTUNG AKU KETEMU SAMA YANG AWALNYA AKU GAK PERCAYA TAPI AKU PAKSAIN BELI ALAT DISANA DAN LUAR BIASAA!!! AKU UDAH KEMBALI BESAR DAN KENCANG KAYA JAMAN MASIH GADIS LAGI HEHE MAKASIH HERBAL OUTLET NIH BUAT KAMU YANG PENGEN BESARIN HUB AJA PIN wa",alay
"Makasih ya ka, ternyata bener produk pemutih badan yg kak saranin di bikin kulit aku jadi lebih putih bersih dan ga kusam lagi, thanks ya ka udah saranin seneng bangett hehe",alay
"INVITE "" MAU PUNYA BESAR PADAT DAN IDEAL ? AKU SIH SARANIN KAMU CARI TAHU DI KARENA 2 MINGGU YANG LALU AKU BELI ALAT MHCA DISANA DAN SKRG AKU JAUH LEBIH KENCANG DAN PUN SUDAH MULAI NIH GA NYESEL DEH _ NIH ADD AJA BBM NYA wa",alay
"Alhamdulillah? turun 7kg 10-hari, kulit jadi putih, bersih, sehat berkat ?? makasih yaa? Ayoo Buruan Hubunggi Beli Dan Tanyakan BarangNya , Gak Usah Ragu Sudah Banyak Pembuktianya Loooh!!!",alay
Mas kalo kek gini mirip kamu beneran ???,alay
telimakacih telimakacih.... Bukan aku lo yang bilang,alay
Bagus bngt rambunya jadi keliatan awet muda,alay
"yuuk ukhtii yg mau cari berbagai hijab, ada khimar 2 warna, khimar wolfis ..gamis, kaos murah.. harga terjangkau, tersedia berbagai ukuran, bahan adem, gak nerawang, insyaa alloh kualitas gak mengecewakan",alay
Cantiiiik banget alysa,alay
Dulu aku ga percaya kalau MHCA Pembesar Payudara itu beneran efektif ??. Tapi ternyata Payudara indah dan seksi itu bisa banget didapet loh ! yuk chat dan order ke ? Info Pin BB line pakarnyaherbal WA ?? Yuk kepoin aja dan tanya2 dulu ??,alay
"PENGEN TAPI UANG MASIH KURANG? BELI NYA DI DEH, KAMU BISA DAPETIN ALAT AMPUH DENGAN CARA DICICIL. INFO BBM ATAU KLIK LINK DI BIO",alay
"? Gak pede gara2 muka kamu Jerawatan ? Kulit kusam ? Putih ga merata ? ? atau Badan kamu gemuk ? Pendek ? ? Cek IG kita utk temukan solusi masalah kamu ? Invite ? WA , Line cek di Bio. Herbal Alami dijamin AMAN, ada BPOM nya, HALAL MUI ?",alay
Smoga ttp langgeng till jannah. Aminn,alay
giginya kuningggg,alay
Follback dong kk,alay
Itu behel mzmb,alay
itu emg giginya bego! behelnya keliatan putih,alay
Lah lo kok nyolot?,alay
Follback aku donk kak salsha,alay
Folowback aku kk,alay
ya udah followback aja sihhh,alay
Di mana tu perebut pacar,alay
Followback donk kakak cantikkk?,alay
Pas di bali ya kakk? ke bali lagi dongg??????,alay
S cinta ini muslim guys mamahnya muslim dia ska puasa ko.. Pernah ada d infoteimen,alay
Gak diajari etika yah mas oleh orang tua nya haha,alay
Yaampun kalian org indo ini masalah agama lgsg kyk gini' ga malu apa? Terserah cinta islam apa kristen semua agama itu benar ga ada yg salah. Malu duh di liat org luar sana komen komen kalian',alay
Cinta laura itu islam ...tuh ad d inseklopedia.y,alay
Cantik bangat kalau pake hijab...,alay
Hijab aja lau,alay
Ni elahh,alay
Ngaca woy! ?,alay
Gk jelas woy bego lu!!,alay
"Pd marahan ga pnting, situ pnya didikan dlm agama ga? Ga malu? bela2in agama nya smpe marah2an ?? prnh di didik tentang menghormati sesama wlaupun berbeda agama,gasih?",alay
syantiiiiikkkkkkkkkkkk ??????,alay
Ya punyaaa lah gila aja gk punya yg duluan tuh tau,alay
"Nd ush bwa"" agma",alay
Subahanallah cantikk bgt pke hijabb ..,alay
kak tuh engga cuma cantik aja kak tapi kak sholeha,alay
Cantik bangettttt,alay
"Kerrennn banget emang produk multifunction apparatus dari payudara aku jadi makin kenceng ga kendor dan makin besar lagi , makasih ya kak udah rekomendasiin",alay
jd lbih tua dr ?,alay
salah ngetik ?,alay
Ntr ya ya suatu saat nanti ntah itu kapan,alay
Pan kapan aja,alay
Mba ultah aku nanti disiapi macam beginian yah hahaha biar sma kayak teh yaya,alay
kl teh mah tulisannya diatas kolam renang lo mah disepanjang kali cisadane tii.. lebih greget gimana geetoo,alay
beli ginian buat di air mahal ga ya?,alay
Mbo yo nanti aku ultah diginiin toh bang..,alay
"Dek ,itu ultah raisa,kalo ultah kamu,ntr aku sewain empang ya..",alay
Niihga putus kokkk ? dasar gosip muluuu -_- maafkan mereka ya kaka ??,alay
Yaaang??,alay
Iyaa ntar dbuat gituu?,alay
yappp???,alay
Msih lama 6thn lg,alay
uwahhhhh... hahahh,alay
g bs lbh perfect lg. bnr2 psgn yg cocokkk dr ujg rmbut smp kki hehe ???,alay
kgn liat ini,alay
Iyayaa aku juga kangen liat mereka,alay
Kgn mreka yg dlu yg cute,alay
Pengen y,alay
hayukk,alay
Kapan gini?,alay
segitunya pngn bu??,alay
Ummm mauu atuhhh,alay
Yukss?,alay
Lihaatttt juga ini,alay
yg berbehel memang mematikan,alay
Ayoo yang,alay
Niiiihh sweeet banget wkwwks,alay
Liattt cuyyy,alay
"Dr dulu gapernah bosen ngereplay, wdyt?",alay
Liatiii jombsss ?,alay
Emesshhh gempii,alay
Gemeessss poollll ??,alay
gemesyak,alay
Pengen ini,alay
om punya anak gini cakep nya doa nya apa yak? Pacar ngefans banget nih,alay
matanya coklat bgtttt,alay
Ko mirip lo klo kyk gini yaaa wkwkwkw,alay
Masya Allah cntiknya gempi,alay
Lucu yaaa?,alay
Lucuuu bngttt ngegmesin,alay
Hndak kh ?,alay
Iih jd rasa hndk ?,alay
Iiih lutunaa?????,alay
Lucuuu iiii????,alay
"Lucu abiz,bkin kangen dan gemes tiap hari i love Gempi",alay
Ngga pang,alay
AHAHAHA Tapi Aamiinin dulu aja ya,alay
"Aq paling suka lht fhoto baby gempi yg ini,,????lucubanget imuutt abizzz?",alay
jgn salah fokus tay,alay
Cantik kak..aku mau dong bunga melati nyaaa ..,alay
cantik bgt di belakang kaya yg mirip,alay
Toketnya sampe tumpe2 tuuuuh. Lenje sih lu,alay
Cantinya nagita,alay
Ini namanya kembar 3. Mirip bgt,alay
"Gw baru tau kl punya haters. Krn yg gw tau, gigi tuh artis sederhana, ga aneh2 n selama ini ga pernah buat macam2 sensasi. Ga pernah juga mengusik yg lain.",alay
"Lah itu ada mbak"" konter hp ngatain si gigi lenjeh???lucuu bgt deh mbaknyaahh",alay
Pyudara terlihat attgfirullahhal azim,alay
Gak menor n norak!! Gk ky lu. Lu yg lenje ?,alay
jorok amat sih lo agama nya ap sih mungkin ajah baju nya bgt ke kecilan,alay
Yg namanya tu selalu ada di hampir semua foto nagita dan komen nya yg ga baik bahasanya. Entah sirik atau apalah tu cewe. Maklumin aja haters kan begitu.,alay
lenje ngatain lenje,alay
Lenje teriak lenje,alay
"kok omongannya gak sopan, perkataan sama jilbabnya gak sesuai percuma tuh aurat ditutupin tp mulut diumbar, walau gk pake jilbab tp lebih menjaga sama omongan disosmednya",alay
Iya sis karena kita pernah makan bangku sekolah gak kaya jilbab palsu ?,alay
Iya betul jangan kaya bgitu yaa kak,alay
Ngomongnya gak bisa dijaga percuma pake jilbab,alay
selera km bgt,alay
Cantik banget sih nagita aku pengen deh,alay
Kak cantik banget sich,alay
Kak nagita cntik bgt sih..,alay
Cantik bgt,alay
Kak nagita Nice Bnget,alay
Cantiik2 dech,alay
"Hati.a blm di jilbab mk.a gt,mlt.a nyerocooooos trus blg tuk org...kyk.a wkt sklh dl pljrn aqidah akhlak srng ga msk yaaa?",alay
kemana org nya ngilang dikatain buluk hahahhaha maluuu yaaaa banyak yg hujat lu ternyata,alay
"astaga, teteknya ngalahin emaknya",alay
kak gigi tu cantik ap ada nya ..walaupun badan nya kk gigi agak brisi tp ttp kk gigi cntik ap ada nya . ga pake make up aja cantik loo.. kk gigi the best laa pkoknya,alay
"Hai kk gigi slm knl, canti y",alay
"Q ngefans banget sama kk gigi n kk rafi,moga langgeng n lahiran nya lancar y kak...Amiin...Amiin Ya Robb...",alay
Astagfirullh,alay
Cantik banget tapi lebih cantik lagi kalau kebaya y agak nutupin dada dikit..?sukses ya untuk your family semoga always healthy and long life amiin..,alay
Caca cntik,alay
wajah nya klasik sekali... suka liat nya ga bosan..,alay
"hi kak, kita mau endorse bisa hub kmn ya? hehe klo bs respon ya??",alay
Jekry versi indo lah ni wkwk,alay
Poto kita dung hahaha,alay
"Jual Converse , jaket Nike, Adidas, Puma. Grade ori. Harga pelajar. Cek ig ku yu",alay
Cantik bgt kakakaaaaaaaaaaaaaa......,alay
Ih kaka cantikkkkkkkk banget....,alay
Cantiq batwc kamyuhhh,alay
Mau hidup SEHAT bonusnya langsing dan cantik.. Mau turun berat badan 3-50 kg tanpa efek samping serta bergaransi.. Yukk follow IG ku dan temukan solusinya.,alay
Acc premium dbwh 200rb,alay
Cantikk...,alay
"fashion harga ! banyak kortingan, sampe free ongkir 3 happy shopping darl",alay
"BANYAK ORANG YANG PAKE MHCA DAN EMANG BANYAK JUGA YANG JUAL ALATNYA. TAPI CUMA YANG PALING . HARGA MURAH , INFO BBM",alay
"KAPOK AKU PAKE MINYAK INI ITU, TETEP KENDUR. NYOBA ALAT DARI , EH GA SAMPAI 2 MINGGU UDAH . MAKASIH NIH HUB BBM",alay
"ALAT ALAMI,mau menambah ukuran payudara atau mau mengencangkan payudara ? agar bisa menarik perhatian pasangan kamu ? yuuuk cek IG atau bisa langsung konsultasi via BBM PIN .",alay
Kalo cari pembesar dan pengencang payudara yaa ini nih solusinya ukuran punyaku juga udah mulai besar loh? aman dan terpercaya deh pokonya.. Yuk add?,alay
"Seneng deh rasanya bisa punya payudara yg padet dan besar kaya artis? cuma gara2 beli paketan alat dari doang padahal? makasih yaa, add aja langsung yaa.. .",alay
"Ingat Hanya di kamu bisa lihat bukti2 real , , PEMUTIH BADAN, GEMUK, MASKER TERBAIK dll invite ajaa BBM whatsapp",alay
"BENER DEH SAY, SETELAH AKU ORDER ALATNYA AKU MERASA PUAS BANGET. JADI BESAR DAN KENCANG. PAHA DAN BETIS JUGA GAK KAYA TUKANG BECAK LAGI. NIH AKU KASIH Chat ke WA 0857-9305-1973 BBM LINE PAKAI",alay
"Buat sistaagan yg mau langsing, tinggi, wajah mulus, kulit putih bersinar, yukk cek ig aku punya solusinya semua terbuat dr bahan herbal alami .. invite whatsapp BIG PROMOFREE ONGKIR",alay
"Mantap banget produk , dulu aku sempat menghina dan ngga pernah percaya sama produk begituan, tapi setelah aku cobain, aku jadi percaya banget, beneran bereaksi loh! Jadi putih alami ditambah berat badan turun 5kg. Makasih loh yaaa dok",alay
INVITE ' GAK PEDE SAMA UKURAN KAMU? NIH PUNYA SOLUSI BUAT KAMU YANG PENGEN DAPETIN INDAH DAN IDEAL SEPERTI JULIA PEREZ DAN ARTIS LAINNYA BBM .,alay
Payudara kecil? Mau punya seindah kak jupe atau artis-artis lainnya? Nih kepoin ajaa mereka belanjaa disiniii BBM PIN .,alay
"3 ? HAY TEMEN2 SEMUA..MAO PRODUK BAGUS,, TP YG GAK MURHAN YAH.. CREAM?PRWTN WJH YG OKE BGETTT,, CREAM? RACIKAN? DOKTER? DR LUAR NEGRI,, INI LOH CREAM YG MEMBUAT IMPIAN KITA UTK ? KULIT CANTIK BS MENJADI , ALGAE PREMIUM , CREAM PRWTN WAJAH DARI .. AMAN, RINGAN N ? ? NY,, UTK MEREKA2 YG TAU JG ,, AKU JUGA PAKKE LOH N RIBUAN? ? KU JUGA UDA PD PAKE,, CEK IG AKU YA.. RIBUAN? ? N , INFO ADD MY PIN. FOLLOW? MY IG WA",alay
"11 ? SETIAP WANITA APAPUN FROFESI NYA PASTI KULIT WAJAH CANTIK SEHAT DAN TERAWAT,,, BYK PRODUK PRWTN YG ,,, KALO UTK WAJAH JGN ASAL PILIH YAH,, YG RINGAN DAN AMAN UTK DIPAKE JANGKA PANJANG DAN GA BKIN ITU SUSAH LOH DAPET NYA,, TP YG AKU PAKE INI BISA MENJADI PILIHAN TERBAIK UTK TEMEN TEMEN SEMUA, ALGAE PREMIUM , CREAM PRWATN WJH RACIKAN DOKTER DR ... RIBUAN ORG JG UDA PAKE DAN HSLNYA. CEK IG AKU AJA , SEMUA ASLI DR MRK YG UDA PAKE SENDIRI,, FOLLOW AND ADDMY PIN UTK INFO LEBIH LGKAP.. WA",alay
"Awal2 sih badan ku ga setabil dan malu sama temen2 di kampus ku dan aku nyoba produk pelangsing ihh beneran salut banget badan ku menjadi langsing seperti para model dan aku ga malu lagi lo sama temen2 di kampus ku , maksih yah berkat dokter arief aku ga minder lagi",alay
"CEK IG YUK LADIES2 CANTIK, TUBUH TURUN 5KG DAN KULIT JADI GLOWING DALAM , BANYAK BUKTI BUKAN JANJI, CEK BBM KITA GRATISS...!!",alay
Luar biasa kak . padahal aku awalnya gak percaya kalau produk dari bisa bikin payudara aku tambah besarindah ka padahal baru pakai 2minggu kurang ka,alay
"Kaka cita gak salah udah rekomendasiin soal pelangsingnya , baru juga 20 hari udah turun 6kg, tanpa olahraga berlebihan",alay
"Melakukan Olahraga sudah, pola makan sehat sudah, tapi masih tetep anda kurang indah? coba deh konsultasi ke cuma di klinik itu sayapun mendapatkan kepuasan dengan alat ajaibnya, cuma kurung waktu bbrpa minggu itu hasil nya sudah terlihat banget loh, bisa chat langsung aja ke BBM whatsapp",alay
"?? waktu itu sempat minder gara"" ukuran payudara ku yg kecil tapi sekarang setelah coba alat canggih di ?? MHCA untuk memperbesar mengencangkan payudara benar"" terbukti hasilny ??gratis ongkos kirim, aman terpercaya nih pinnya ????",alay
Chat ke WA 0857-9305-1973 BBM LINE PAKAI KAMU MAU BESARKENCANG? GAMPANG BANGETT TINGGAL FOLLOW DAN DENGAN AKU UDAH BUKTIIN SENDIRI SIST ??? Order kesini sis BBM LINE pakai,alay
"Ajaibb produk suplement pelangsing dari pokonya coba aja dulu deh silahkan , tubuh saya langsing ideal ga nyangka . seneng banget pokonya mksh",alay
Setujuuu,alay
Klo anak ku digituin juga akan ku lapor polisi ...,alay
Klw ank nya gak mw di cubit..sekolahin sendiri...ajarin sendiri...buat rapot sendirii..kasih nilai sendirii...berkomunikasilah sendiri dengan anak...kelak akn tahu...bagaimana sulit nya mrnghadapi anak yg dibesarkan dr keluarga yg krisis moral n selalu mendapat pembenaran dr keluarga itu sendiri,alay
kita hanya tau berkomentar. Tp cobalah jadi guru dulu selama setahun supaya bisa tau jadi seorang guru itu bgmn. Apalg hadapi yg naka. tdk gampang Loh jd guru.,alay
"Pasal cubitan sdkt aja di besar2in, cb dech mbk kritik bgmana sinetrn kita di tv yg menayangkan cerita yg bs mrusak moral anak bangsa, yg di ceritain kebanyakan cm ttg percintaan gak ada edukasi ny sm sekali...",alay
Kalo yg d cubit nya anak bandel wajarlah..saya sbg org tua justru tdk akan marah ka,alay
"Sy pernah jd guru walau hanya sebentar, memang jd guru harus punya hati seluas samudera kalo lebaynya mah dan itu tidak mudah. Dan jika anak sy mndpt kekerasan, mau dr siapapun itu pst sy akan skt hati. Mungkin hanya dicubit, tp seorang ibu melahirkan anak dengan mempertaruhkan nyawa. Tdk sedikit juga yang menunggu untuk punya anak.",alay
"Mendidik tidak harus dengan kekerasan.. Kalau anak nakal juga jgn asal hukum fisik mencubit, memukul, menampar itu malah bikin anak trauma.. Banyak hukuman yg lebih mendidik contoh menulis dibuku kalimat sebnyak 100x atau berdiri di dpn kelas dll.. Untuk org tua yg melaporkan guru kepolisi juga, keputusan yg terburu2.. Kan bisa di bicarakan baik2, seharusnya nanya dulu kesalahan anaknya apa ? Sampe harus dicubit ? stopkekerasanterhadapanak",alay
"mungkin kalau kesalahannya hanya bandel karena tidak mengerjakan PR atau mencontek saat ulangan, nah jaman sekarang nakalnya anak sekolah udah beda, udah berani ngumpat2 sama gurunya, itu sudah merupakan pelecehan juga kan, masih banyak lagi yang lebih parah, murid nantangin gurunya buat ribut, kan memang sudah diluar batas, bukan cuman gurunya aja yang bakal mukul kalo kayak gtu, siapapun juga bakalan tega ngegampar tuh anak2 yang kayak gitu,",alay
