Text,Label
"Kak baby face, jd nostalgia ms"" film MY HEART ? yg ka Yuki meranin Rachel. Cinta segitiga Rachel, Farel, Luna ???? baper bgt dlu nontonny love""",0
notif rame bgt grgr komen di base julid gasuka... jd inget ngehide video tiktok karna fyp ' gasuka notif yg rame even itu Positif comments,2
"Satu lagi, usianya sekitar 40-an, mengenakan kemeja putih, celana kain, lebih kasual.",1
"Dia tiba di pintu kamar depan, mendorongnya.",1
"Yo ngeneki nek pas, ngepasi dewe ng kamar . . . Overthinking poll Meh WA de'e, ndak dikiro gur tak nggo bahan gabutan",2
"Kak jupe,, jgn donk ntar kak kartika y mati",0
Zaman dan Sueb menoleh.,1
"Terawasi Pengawasan Buffer Zone, Pelayanan RDT Antigen Gratis Angkutan Logistik dan Validasi Dokumen Persyaratan Perjalanan lintasi Selat Bali via ASDP Ketapang dan Pelabuhan Tanjung. The Check Point Terminal Sritanjung",2
yukkkk,0
Lima tahun berlalu sejak kepergian Nugroho.,1
"Santri tidak sempat melawan, mereka sedang bersiap menegakkan shalat maghrib saat massa datang seperti air bah.",1
"i love and i am actually in process to acquire my first azuki. I got lucky to meet one of azuki OG which is also a holder during last meet up. and he explain me alot about the current status and im VERY VERY Bullish, great comunity",2
31 Des 2020 lepas behel just for a while,2
"I wish sometime next year there will be no more of this shitty virus around us, hope for much better and normal year in 2021",2
"Senang bgt liatnya,happy selamanya keluarga Cinere",0
PRE-ORDER Park Hyung Sik's Pick Anti Aging Kit dengan potongan 10! Jangan sampai kehabisan ya bestie ShopeeIDParkHyungSik Ramadan racunshopee,2
Teras depan lantai dua apartemen di Little India itu lengang.,1
Kak itu lipstiknya ka gigi wrn apa n merk apa klo boleh tau . Makasih kak?,0
Ihhh ada jamelontehhh dasar perek ema nya jamelonte mungkin perek makanya si jamelonte nya perek dasar mulan perek.liat aja gayany engk bgt,0
Chu fei even the sad face is pretty,2
Wajah Sri merah padam—tapi dia mulai terbiasa dengan olok-olok itu.,1
Sueb terus bercerita dengan semangat sambil ber-hah kepedasan.,1
"Ambil line foto nya keren2 bang. Gak nyangka, kirain cuma pajangan tuh kamera di film aadc, curiga punya sendiri. Foto di NY nya kayanya juga abang yg ambil kah?",0
Subhanallah cantik bgt teh tina,0
kalo ketuker gmana? ???,0
Cantik bangett.. subhanallah,0
"The point is ""War is NOT cool""",2
mauuu,0
"tetap tenang tetap santuy bismillah wa pasti bisa kan uda tau konsequensi nya harus siap melewatinyaa, aaa anjir gugup jua meeting ama PT.Pama persada",2
"Sri tetap berangkat, baginya.",1
overthinking lg ajgggggg argh aku wes meh lali kr rupamu lah kok teko neh maksudmu opoooooo,2
Mirip g?,0
Berasa silauuu,0
"A friend will support what their friend do , right ? Hmm in positive way they might , but sometimes we never know who is your friends really is, they can not read your mind while you thoughts it was positive , but they dont think the same way.",2
Ngajak Healing biar Doi Recovery. Biarkan aku yang pusing agar kamu happy. TREASURE HIDDENGEM kominfo SummerSlam staycation healing Heatwave2022 traveling travelblogger travelphotography,2
"Belanda sudah pergi, tapi rakyat dijajah oleh kaum feudal baru.",1
"Mudah""n jomblo trus, biar gada yg bsailiki",0
Pusing dengan kulit kusam? Pusing karna badan kurang tinggi dan sulit mencari pekerjaan? Atau ingin berat badan ideal? Temukan rahasia tubuh ideal para artis2 di Pin pin.bbm.comd2b6692c,0
Zaman menyebut nama jalan di kawasan Pasar Senen.,1
"Dia beberapa kali pindah di Jakarta, pekerjaan pertamanya di Jakarta adalah guru di Sekolah Rakyat dengan dinding batu bata merah, tapi setelah lima belas tahun di sana, surat-suratnya terhenti total.",1
"Mommy sends lots of love for you, Bia. Sending you strength and healing vibes. Bukit Teletubis Sayang Heulang exploregarut sayangheulang Sayang Heulang Beach",2
"Swimming with whale sharks or Gurano Bintang in Kwatisore Nabire Bay, Papua which is also still part of the Cenderawasih Bay National Park Area is a valuable experience because this is one of the places where whale sharks are most commonly encountered throughout the year. Awesome",2
Ganteng bgt,0
Aq nyimak ajalah..ehehe komenx kok serem2,0
nyuci amp nyikat wc adalah healing terbaik krn bisa meluapkan emosi amp kekesalan,2
"Zaman mengangguk, itu bukan ide buruk, dia mengeluarkan telepon genggam.",1
Haha tuhanya males D,0
"Hello my bestie! Congratulations for us! classof2020 Graduation2020 graduation universityofsurabaya universitassurabaya ubaya Thank you for all those memories. Beautiful memories, beautiful experiences. I heart you",2
"Insyaallah last day, semangat bestie",2
"Qo..nulis nya kata ""dia""?...klu gk ada masalah knp gk tulis aja nama orangnya!!!!",0
"Zaman mengangguk—tapi setelah mendengar episode kehidupan Sri di kota London, dia tidak seyakin itu sekarang.",1
gak mau kebukaaa,0
Omg ngakak,0
Wtb youtube premium prefer yg 4bulan zonauang,2
"Astagaa ngakak akuuu ?? ,",0
Dia sudah kuanggap seperti anak sendiri.,1
"Tuhan, doa dan harapanku di penghujung tahun ini, agar kiranya dimasa mendatang tahun 2022 saya bisa dipertemukan BestieBf yang setia dan serius denganku,Ami...n",2
"Sri riang ikut menimang bayi yang diberi nama Tanya itu, menciumi dahinya yang lembut, hanya untuk saat kembali ke unit apartemennya, dia melamun.",1
Yayaya betul betul like banget lanjut trus princes ??? we love you,0
Lucuuuuu,0
"Have u ever have this slight thought that eventho he said its song that he wanted army to listen, but actually its for himself like what if its telling to his ex-gfbf. Idk blackbear - smile again Lyrics via",2
IYAAAA! GANTENG.,0
"First of all why dating show has an elimination rules, I enjoying the show bcs of yihyun honestly. And second, I was so surprise that yihyun ex was mingi, such a plot twist",2
ka cari pelindung mata seperti Dede itu dmn ya? mksh,0
"Sri mengangguk, sepakat.",1
"Kenapa orang mudah sekali mengkhianati, bukankah dalam hidup ini kejujuran adalah hal penting?",1
"""Iya, di dalam kotak kayu jati yang berisi surat-surat, dokumen."" ""Tapi aku tidak menemukannya.",1
"""Sepanjang itu memang Tilamuta, dan dia baik-baik saja, ini adalah komitmen penuh, Madame.",1
"Pakai otaknya, Sri."" Nusi Maratta menunjuk-nunjuk kepala Sri dengan rambut berantakan.",1
Kapan2 adain M A G di bekasi dong bun,0
seneng pedes?seneng masakan Padang... udah lah sambalado dendeng jawab nya... cuma 35rb??? promo bro sist... termurah dan terenak se ..nusantara,0
maaf cuma mau ngasih tau say.. Ini mah lagunya tompi-menghujam jantungku.. Bkan ciptan ali..,0
"Booming ! alat pembesar payudara yg digunakan artis"" julia perez , Baby Margareta , nikita mirzani atau invite pin",0
Penting banget sampe caption ke gue? Haha alay,0
White Koffie karena actually bikin perih di lambung,2
Edaaann nu ieu reuhh di kutuk jadi tai kang,0
Itu namanya bkn sombong! Semua orng nganggepin haters nya beda beda! Gua suka cara aurel nganggepin haters nya..,0
"Menurut tebakanku laki-laki lagi, Nur.",1
Going into new year with your lifetime support system Leuweung Geledegan Ecolodge Bogor,2
"Bayi itu lahir lebih cepat tiga minggu dari tanggal ulang tahunnya, dan laki-laki.",1
Healing kita healing,2
Ibu Rajendra Khan memaksanya makan malam bersama.,1
"Kenapa sih maksain banget ke puncak emang gak ada tempat lain? Kan ada alternatif ke Anyer, Kepulauan Seribu atau PIK. Depok juga banyak Cafe cakep untuk healing",2
Dua staf saling tatap.,1
Sumpah ni org 'momok' banget di CM 0304. Even uda maen ampe sisen 1011 ni orang susah bet di-marking.,2
Sri sudah tahu.,1
Km mirip dek sama dia aslinya,0
Relax for a while. Anyone nearby?,2
"Mulai mood swing banget rasanya kayak mau meletus balon hijau dan hatiku sangat kacau Pas cek aplikasi, 6 day getting period. Well, welcome pms.",2
azka lucuuuuu,0
Selamat memempuh hidup yg sebenarnnya. Wkwkwk,0
Cocokk....kaya lebih muda dr ariel,0
"Ketemu bestie Gandaria City in Jakarta Selatan, DKI Jakarta",2
"Sejak kecil, sejak Nugroho mendidiknya menjadi anak yang kuat dan sabar.",1
"ada kalanya yang susah bukan melawan orang lain, melainkan melawan dan mengendalikan pikiran sendiri, yang gak ada hentinya menyerang dengan hal hal berat berujung overthinking dan stressfisik keliatannya gapapatapi batin babak belur",2
Cantikkkkkk. Semoga ga akan dilepas2 jilbabnya,0
99's bestie,2
Tetap santai bestie!!!,2
Anak dua ini sungguh bestie sekali,2
Dr dlu klo liat kak sma kak suka bngtttt cocok bngtttt soal'y smga langgeng trs y kak ???,0
Benneeeeeerr,0
Ichi healing is accepting..,2
"mas anang, ko di snapchatnya aurel, mereka lg pergi bersama mba ashanty juga, tp yang nyupir ko azriel? bukannya dia baru 15 tahun ya?",0
"Bunda maya mahmadu hehehh bunda tuh wanita yg bnr2 penyabar,kaya ci itu ga tau terima ksih",0
"Mobil tidak bisa melintas ke dalam pulau, bahkan motor dan sepeda saja susah melintas.",1
Sri menatap lamat-lamat foto itu.,1
"alhamdulillah , tapi yang ini lebih imutt",0
Sudah lama sekali aku tidak melihat senyumnya.,1
"Ombak dan angin kencang mengombang-ambingkan perahu kecil itu, seperti sabut.",1
Mentally exhausted to the point gue nangis perkara hal sepele banget laundryan kecampur. Packing sambil nangis karena ngerasa diri sendiri useless bgt kok bisa-bisanya laundry-annya kecampur.,2
"Ke bengkel doang ternyata bisa jadi sarana deeptalk, ya..",2
Hari bestie aku nikah pastinya datang bersama suami acaranya khitmat banget apalagi tema adat Jawa juga sebelum masuk ke acara pake peduli lindungi dulu pake indihome biar aman selama acara internetnyaIndonesia aktivitastanpabatas,2
Overthinking,2
Cape bhuanget bestie,2
Honestly??,2
"Waktunya refreshing, ya gpp sih walaupun cuma staycation doank wkwk",2
"""Aku ingat sekali kejadian tersebut"" Pak Tua mengusap rambut putihnya, ""Akulah Ode, anak kecil tinggi kurus tersebut.",1
"Sri menuju pool bus sendirian, memeriksa kondisi terakhir kendaraan, naik ke atas bus, duduk di kursi pengemudi.",1
ini lucu bgt udah liat belom kwwk centil ya,0
"hidup itu jgan terlalu serius shayy, sebentar dilingkas sebentar di karjo, sebentar di selumit , sebentar di sebengkok apa sih . Hempas datang lagi ???? syantiek",0
"- spill the tea- ga bisa ngefolderin bookmark sesuai tipenya- ga bisa edit tweet, gemes aja kalo ada tipo- rt comment buat nyerang satu pihak secara massal",2
Jgn salty,2
Itulah petunjuknya.,1
"Lima belas menit menunggu, saat Zaman memutuskan akan mencari.",1
Sueb sudah duduk kembali di depannya.,1
Wkwkwk yaa allah gw,0
Yoo Seungho crush aku jaman SMA,2
"Spider-Man 3 is trending, so id like to drop this Marvels Spiderman. Its 4th video out of probably 25 videos series. gameplay Should I go bigger or lesser than 25? Spider-Man 1.4 - 'This Is Special Day!' MCU link down",2
Para pekerja beranjak pulang dari kantor.,1
"2022 smells like success, transformation, healing and self love",2
"""Bukankah lebih seru punya adik laki-laki?""",1
"Besok aku ntn di Blok M Square jam 19.00 kalau blm ntn, Nobar yuk!",0
"""Seberapa besar peristiwa itu?"" ""Gede banget.",1
Ka yg tatto dan ka yg cadel ?,0
"Partytenget, Seminyak, dan Canggu. sudah macet. Nature is healing.",2
Sri menatap wajah Ibu tirinya.,1
Naura kalo rambutnya kayak gini cantik..jngan di kepang trus dong jadinya bosen,0
Kd hahaaa... bagus sederhana bejilbbnya kytu aja te,0
Gokillllll,0
"Sueb masih asyik menghabiskan sayap ayam, sambil sesekali menyeruput soft drink.",1
"I had to endure a difficult year in which I had to go out to take pictures,while assuming that everyone could become an asymptomatic carrier,including myself. Id to conquer my own fear, take risk to capture key moments amid the pandemic that infects ampkills many people in Jakarta",2
"Yesss.. deeptalk bapak anak ini best banget sih, reyna emang harus sering di kasih pengertian kayak gini, biar ngga selalu pengen jadi yamaha dan jumawa teros IkatanCintaEp892",2
"Itu tinggal hitungan bulan dari meletusnya pemberontakan besar akhir September 1965, saat kelompok yang menamakan dirinya Partai Komunis Indonesia (PKI) berusaha habis-habisan menyusun rencana mengambil-alih kekuasaan yang sah.",1
"Betul sekali, merk sabun cuci yang kamu sebut di surat terakhir adalah produksi pabrik ini.",1
Saling bertatapan.,1
Talim bisa bebas bermain sambil sekolah.,1
even using tor as an exit node for this app tho,2
HEALING paling mantab Gas cari Cuan dari kemarin sore sampai sore ini Mudah mudahan gak typus,2
kenapa ga pake jersey Liverpool Bang Desta. ynwa_liverpool_,0
"Namanya juga haters kak gak usah di dengerin! Kak salsa kan cantik banget,gak mungkinlah iri sama bela?",0
Aku Mau kek gitu,0
Cocokkkk sama gio,0
"Musim dingin, ini sama dengan tibanya Sri Ningsih di London.",1
Fak daddies santuy bet.,2
semut jg kpleset itu?,0
"2020. taught me everything about sadness, from do the good things to do the bad things. but in the end its happy ending everyone. Last but not least 2020 make me stay at home for a while",2
"not seeing you around till now, maybe that was the last.",2
Para penonton kembali mengepalkan tinju ke udara.,1
Ingin healing,2
"Bersabarlah dalam setiap perkara.""",1
"Nemenin orang healing.. Sabarnya dapet, sakitnya dapet banget",2
"Tidak mudah bagi Sri untuk sekolah, dia harus melakukan perjalanan ini setiap hari.",1
Sri dan Hakan menyetujuinya,1
While you were sleeping Uwaa,2
"menjelang tahun baru diterjang overthinking, kan anjimmm",2
"Lihatlah, sekejap setelah mesin mobil menyala, dengan gerakan mantap, Sri mulai menginjak gas.",1
Dulu benci bgt eh sekrang smpe ngerebut gitu haha munafiik,0
pong mcm muka mu blng c,0
sia anyeng soakkkk atuh,0
Njirr,0
Zaman tanpa banyak bicara memakainya.,1
Aku akan libur hingga si kecil lahir.,1
Besok Otw staycation di kampung halaman. Gak boleh mudik dan pulang kampung guys. Bolehnya berwisata.,2
"Soal istirahat setiba di Jakarta saja, dia telah memesan kamar hotel, bisa tidur beberapa jam sebelum besok pagi memulai menelusuri bab ketiga kehidupan Sri Ningsih.",1
"Sri akan menjadi anak yang patuh, menurut.",1
Hakan berhasil.,1
"Tauke mengamuk, mengirim orang bayaran.",1
"Aku pernah bercita-cita pergi ke sana.""",1
Mas akan menyiapkannya.,1
Retweet it as much as possible. Dah lah... Kalo ngga penting banget ngga usah ketemuan dulu. Even if you are tested -,2
"Zaman sudah bisa menebaknya sejak surat ke-16, Sri pasti akan memulai bisnis lagi.",1
"""Stiap muslimah pst kecewa kalo liat muslimah lain berjalan mundur"" - kenapa pas muslimah itu berjalan maju tegak lurus masih saja di caci? Padahal ""sesama muslimah""",0
Alhamdulillah... semoga selalu istiqamah yah kak ??,0
Harus liat hahahaha,0
Dia jg bsa piano trnyata selamat makin suka dirimu ???? suka sama yg belakang kanan ??,0
"gradually, slowly but surely, will definitely get good results. постепенно, медленно, но верно, обязательно добьетесь хороших результатов. surflessons surfing surfer surfinstructors surfcoach surfinglessons learntosurf canggubali canggubeach pererenanbeach",2
Oh god it hurts so bad I can't breathe normally I can't even breathe it's hard God help me to find anything like air oil or can relieve the feeling My pain is God help me I need help I'm hard to breathe for too long it's hard for me God Daddy's home I need your help for,2
"Itu siapa2 yg di fto,,hi hi kepo eyke",0
prewed kaya gini cowok nya menang banyakD,0
hahahaha! Hmmm gimana yaa???,0
"""Kamu tahu, choti, persis di hari pernikahanku kelak, saat aku resmi menikah, maka giliranmu yang akan diolok- olok di keluarga kita.",1
Pun besok dan besoknya lagi.,1
"Lagi nyari seragam buat foto, kondangan, kantor ? Yuk cek ig kami kain batiknya cocok banget, kualitas premium, murah banget ??",0
"healing, kuliner, aman dan taat prokes, kami meluncur ke PIK siang td, 1. ramen ikkudo ichi, mkn di mobil, 2. gofood krispy kreme ke parkiran, 3. takeway croissant monsieur spoon, 4. grab pickup fat buble, 5. drive thru taco bell, gak berasa 4 jam berselang, hati senang amp nyaman",2
"Berhentilah sejenak dari overthinking. Meski otak berpikir tapi hati sebenarnya telah memahaminya . Ingatlah bahwa waktu adalah hal yang sangat bernilai dalam hidup . Goodbye February, Welcome March",2
Keluarin m4,0
Bahkan hingga hari ini....,1
duuhhhhh kangeenn bunda hanaa,0
Cantiiiik banget alysa,0
"Lupa kalau malam ini tahun baru.""",1
Mungkin karena Sri semakin sibuk.,1
Kang sule ngiringan jadi anggota Sule Enterprise lah ...,0
"Siang itu, hari libur, tidak ada pelajaran di sekolah, daripada bengong di asrama, Sri punya ide brilian, dia mau belajar mengemudi mobil.",1
Mulai mengerjakan tugasnya di rumah.,1
LITERALLY ME AT MY FIRST LEG DAY,2
"Pagi ini, jalanan tidak terlalu padat, langit tanpa awan, cahaya matahari menyiram kota.",1
hahaha kalah bgt mbaak,0
"Saham adalah instrumen keuangan yang dapat tumbuh lebih cepat dari investasi emas, tanah dan sebagainya.",1
"gak enak banget jadi orang yang mood swing, tiba-tiba bisa benci banget sama seseorang, tiba-tiba khawatir tanoa sebab tiba-tiba bisa happy. Hidup bisa aneh dan serandom itu yaa",2
